DIV,LOC,AREA,PERSONNUM
71,511,8840,71739168
71,511,8840,10370777
71,511,8840,71100163
71,511,8840,10500548
71,511,8840,10506547
71,511,8840,10678474
71,511,8840,10500552
71,511,8840,71150368
71,511,8840,71105233
71,511,8840,10002912
71,511,8840,10509278
71,511,8840,10556699
71,511,8840,10830831
71,511,8840,10825226
71,511,8840,10828301
71,511,8840,10825726
71,511,8840,10827491
71,511,8878,71118393
71,511,8880,10756037
71,511,8880,10833175
71,511,8890,71155832
71,511,8890,10062689
71,511,8890,71100883
71,511,8890,10768161
71,511,8890,10300228
71,511,8890,10504509
71,511,8890,10674869
71,511,8890,71094716
71,511,8890,71904606
71,511,8890,10034981
71,511,9207,10221988
71,511,9213,71903477
71,511,9213,10039997
71,511,9213,71105854
71,511,9213,71590317
71,511,9213,10142970
71,511,9299,10376398
71,512,139,10641683
71,512,139,10158199
71,512,139,71223298
71,512,139,10829595
71,512,139,10820201
71,512,139,10832221
71,512,139,10016222
71,512,139,71106302
71,512,299,71165617
71,512,299,10817309
71,512,299,71166729
71,512,299,10644294
71,512,299,71095329
71,512,302,10827615
71,512,302,10377373
71,512,302,71836339
71,512,305,10660259
71,512,305,10834594
71,512,305,10837194
71,512,305,10741775
71,512,305,71106773
71,512,305,71084276
71,512,305,10110647
71,512,402,71092384
71,512,403,10510393
71,512,403,10362541
71,512,403,71614524
71,512,403,10398755
71,512,404,10812811
71,512,404,71596009
71,512,404,10265342
71,512,408,71101682
71,512,408,10748508
71,512,408,71100829
71,512,408,71097440
71,512,410,10629452
71,512,410,71113148
71,512,418,10604371
71,512,418,10761773
71,512,418,71122522
71,512,418,10498765
71,512,418,10827505
71,512,422,71939949
71,512,423,10824460
71,512,423,10146236
71,512,423,10368719
71,512,429,10826844
71,512,429,10819884
71,512,442,10835503
71,512,442,10825893
71,512,458,10462450
71,512,458,71972003
71,512,465,10012569
71,512,493,71602155
71,512,493,71105292
71,512,502,10635039
71,512,502,10448585
71,512,502,71106822
71,512,502,10459773
71,512,502,71823428
71,512,502,71097981
71,512,502,10829600
71,512,502,10404378
71,512,502,10760626
71,512,502,71019357
71,512,502,10230578
71,512,503,10718786
71,512,503,10659567
71,512,503,10084356
71,512,503,71074234
71,512,503,71101006
71,512,503,71822671
71,512,503,10617365
71,512,503,10656974
71,512,602,10572484
71,512,602,10576728
71,512,602,10829597
71,512,602,10825520
71,512,602,10828793
71,512,602,71099296
71,512,720,71144940
71,512,720,10662423
71,512,720,71172574
71,512,720,71101897
71,512,720,10275039
71,512,721,10285657
71,512,721,10205881
71,512,721,10818093
71,512,721,10754308
71,512,721,71167270
71,512,722,10831066
71,512,722,10380229
71,512,722,71585049
71,512,722,10195617
71,512,722,10563966
71,512,722,10649889
71,512,730,71190835
71,512,730,71095566
71,512,730,10826979
71,512,730,10472036
71,512,730,10737791
71,512,732,71097008
71,512,732,71097014
71,512,732,71095438
71,512,732,71974956
71,512,732,10135042
71,512,732,71104473
71,512,732,71095999
71,512,745,10829603
71,512,745,71095997
71,512,745,71105431
71,512,790,10292366
71,512,790,10728316
71,512,790,71027121
71,512,790,10382326
71,512,790,10296887
71,512,790,71095200
71,512,790,10174667
71,512,790,10309010
71,512,790,10625864
71,512,790,10082838
71,512,1001,71095153
71,512,1001,10687913
71,512,1001,10124962
71,512,1001,10829652
71,512,1001,10825365
71,512,1001,10380127
71,512,1001,71836972
71,512,1599,10493327
71,512,1599,10825892
71,512,1699,10709051
71,512,1699,10704017
71,512,1699,71612037
71,512,1699,71103177
71,512,1709,10636125
71,512,1709,10695909
71,512,1709,10576725
71,512,1709,10695091
71,512,1709,10823539
71,512,1790,71848446
71,512,1790,71915939
71,512,1799,71784183
71,512,1799,10159978
71,512,1799,10272556
71,512,1799,10833544
71,512,1799,10736863
71,512,1799,10700781
71,512,1809,10773078
71,512,1809,71048464
71,512,1809,71100503
71,512,1809,10649127
71,512,2170,10217315
71,512,2176,71702497
71,512,2180,71095235
71,512,2181,71113751
71,512,4002,71130784
71,512,4002,71148667
71,512,4002,10398677
71,512,4002,10351212
71,512,6601,10654351
71,512,6601,10748859
71,512,6601,71101728
71,512,6601,71817342
71,512,8825,10447397
71,512,8825,10467487
71,512,8840,71099509
71,512,8840,10386654
71,512,8840,10447461
71,512,8840,10139542
71,512,8840,10698131
71,512,8840,10816812
71,512,8840,10576731
71,512,8840,10819312
71,512,8890,10548373
71,512,8890,71096095
71,512,8890,71964924
71,512,8890,10023502
71,512,8890,10466474
71,512,9107,10665624
71,512,9207,10015970
71,512,9207,10221743
71,512,9213,10019709
71,512,9213,71167176
71,512,9213,10003281
71,512,9213,10714215
71,512,9220,10763678
71,512,9220,10664603
71,512,9220,10742600
71,512,9220,10593944
71,512,9220,10766557
71,512,9220,10430546
71,512,9299,71107395
71,512,9299,71105419
71,512,9299,10165156
71,513,199,10826729
71,513,199,10821234
71,513,199,10423461
71,513,199,10381422
71,513,199,10457656
71,513,199,71803771
71,513,330,71817689
71,513,330,71879286
71,513,330,10622579
71,513,330,71155270
71,513,330,10709931
71,513,330,10819269
71,513,390,71107759
71,513,390,10272440
71,513,390,71167455
71,513,390,10554929
71,513,390,71156763
71,513,390,10722221
71,513,402,71104608
71,513,402,10760892
71,513,402,10741623
71,513,403,10293655
71,513,403,10336276
71,513,403,71106330
71,513,403,10032753
71,513,403,10217567
71,513,403,71107027
71,513,404,10817273
71,513,404,71196416
71,513,404,71165844
71,513,407,71107012
71,513,407,71153035
71,513,407,10567522
71,513,408,10388710
71,513,408,10275073
71,513,408,71107150
71,513,408,71107116
71,513,408,71107104
71,513,414,10774617
71,513,414,71107014
71,513,414,10684746
71,513,414,71334367
71,513,415,10632759
71,513,415,10759213
71,513,415,10822377
71,513,423,10475592
71,513,423,71920024
71,513,423,71913970
71,513,423,10538604
71,513,423,10544233
71,513,442,10828845
71,513,442,10817278
71,513,442,10461396
71,513,442,71833180
71,513,458,10815587
71,513,458,10192482
71,513,458,10672103
71,513,465,71114773
71,513,465,10628449
71,513,502,71107747
71,513,502,10059599
71,513,502,10363220
71,513,502,71108150
71,513,502,71130303
71,513,502,71601896
71,513,502,10462232
71,513,699,10831044
71,513,699,10724232
71,513,699,10404768
71,513,699,10651859
71,513,699,10631941
71,513,699,10107944
71,513,699,71107743
71,513,699,71165223
71,513,699,71107978
71,513,701,10189477
71,513,701,10619749
71,513,701,10313317
71,513,701,71616642
71,513,701,10162129
71,513,701,10827890
71,513,701,10470256
71,513,733,10564006
71,513,733,10535774
71,513,733,71897456
71,513,733,71108016
71,513,810,10833993
71,513,810,71107855
71,513,810,71103776
71,513,810,71091857
71,513,810,10615171
71,513,810,10621329
71,513,810,71107765
71,513,810,10653719
71,513,810,10659565
71,513,810,10572474
71,513,810,71150170
71,513,810,10717927
71,513,1401,71830531
71,513,1401,10184317
71,513,1401,71017466
71,513,1599,10535765
71,513,1599,10459500
71,513,1599,10503601
71,513,1599,10597523
71,513,1599,10656905
71,513,1699,71817702
71,513,1699,71107997
71,513,1699,10086283
71,513,1699,71591418
71,513,1699,71254180
71,513,1699,71010490
71,513,1699,71108038
71,513,1699,10712503
71,513,1799,71759752
71,513,1799,71149812
71,513,1799,71814878
71,513,1799,10526029
71,513,1799,10641052
71,513,1799,10680838
71,513,1799,10698153
71,513,1799,10574504
71,513,2180,10389728
71,513,4002,71603205
71,513,4002,71149857
71,513,4002,71103477
71,513,6601,10449970
71,513,6601,10713208
71,513,6601,10826269
71,513,6601,10362198
71,513,6601,10301244
71,513,6601,10361359
71,513,6601,10746339
71,513,6601,10737338
71,513,6601,10495142
71,513,6601,10716412
71,513,6601,10714652
71,513,8801,71095078
71,513,8802,10118720
71,513,8802,71115188
71,513,8825,71099014
71,513,8840,10813303
71,513,8840,10682621
71,513,8840,10670024
71,513,8840,10754057
71,513,8840,10388733
71,513,8840,10330760
71,513,8840,71108209
71,513,8878,71101479
71,513,8880,10746393
71,513,8880,10518029
71,513,8880,10216671
71,513,8880,10813413
71,513,8880,10803678
71,513,8890,71108115
71,513,8890,10385868
71,513,8890,71150881
71,513,9207,10294831
71,513,9213,71150939
71,513,9213,71098748
71,513,9213,71165802
71,514,181,10772021
71,514,181,10670996
71,514,181,10689605
71,514,181,10706173
71,514,187,10805478
71,514,187,10814227
71,514,187,10636447
71,514,187,71875577
71,514,187,10724584
71,514,187,10809529
71,514,187,10814570
71,514,299,10294285
71,514,299,10691970
71,514,299,10341136
71,514,302,71113137
71,514,302,10834671
71,514,302,10389592
71,514,302,71919812
71,514,305,10351651
71,514,305,71936849
71,514,305,10417940
71,514,305,71156649
71,514,305,10793224
71,514,402,10470772
71,514,402,10407341
71,514,403,71102935
71,514,403,71886554
71,514,403,10054189
71,514,404,71106378
71,514,404,71135709
71,514,404,71096557
71,514,408,10188994
71,514,408,71097756
71,514,408,71895518
71,514,410,10166255
71,514,410,71610979
71,514,410,71743408
71,514,410,10811750
71,514,415,71591527
71,514,415,10680148
71,514,415,10622600
71,514,423,10735716
71,514,423,10289033
71,514,423,10637700
71,514,442,10722441
71,514,442,10722444
71,514,446,71891682
71,514,446,10650402
71,514,458,71597200
71,514,458,10620472
71,514,488,71100918
71,514,488,10497797
71,514,488,71922497
71,514,493,10114127
71,514,493,10005989
71,514,493,71156796
71,514,502,10606423
71,514,502,10557199
71,514,502,10811100
71,514,502,10759066
71,514,502,10695971
71,514,502,10642107
71,514,502,71962378
71,514,502,10313251
71,514,502,10275375
71,514,502,71108703
71,514,502,71153238
71,514,699,10124958
71,514,699,71102992
71,514,699,71069103
71,514,699,10807127
71,514,699,10752734
71,514,722,10748979
71,514,722,10793200
71,514,722,10812842
71,514,722,10732580
71,514,722,10367899
71,514,722,10702656
71,514,733,10807847
71,514,733,10292060
71,514,733,71067173
71,514,733,10005427
71,514,733,10282029
71,514,733,71104621
71,514,790,10542387
71,514,790,10598611
71,514,790,10766543
71,514,790,10736436
71,514,792,10831312
71,514,792,10377429
71,514,792,10676940
71,514,792,10585556
71,514,792,10527940
71,514,1099,10830208
71,514,1099,71798324
71,514,1099,10659197
71,514,1099,10505525
71,514,1099,10806378
71,514,1099,10197539
71,514,1099,10014432
71,514,1599,71758290
71,514,1599,10506128
71,514,1599,10308135
71,514,1599,10590814
71,514,1599,10805714
71,514,1599,10542197
71,514,1599,10427123
71,514,1703,10531706
71,514,1703,10543648
71,514,1703,10685052
71,514,1708,10810662
71,514,1708,10554943
71,514,1708,10355876
71,514,1708,10680922
71,514,1708,10806006
71,514,1708,10812016
71,514,1709,10812489
71,514,1709,10797072
71,514,1709,71120638
71,514,1709,10812490
71,514,1709,10814715
71,514,1710,10827003
71,514,1710,10810625
71,514,1710,10806926
71,514,1710,10798763
71,514,1710,10741554
71,514,4002,10648658
71,514,4002,71122584
71,514,4002,71013414
71,514,8801,71115354
71,514,8802,10225442
71,514,8825,71103588
71,514,8825,71097131
71,514,8825,71098945
71,514,8825,10687343
71,514,8825,10693954
71,514,8840,10218922
71,514,8840,71783097
71,514,8840,10223014
71,514,8840,10512516
71,514,8840,10400731
71,514,8840,10448994
71,514,8840,10644390
71,514,8840,10785164
71,514,8840,10805479
71,514,8840,10507466
71,514,8840,71099917
71,514,8840,10538670
71,514,8878,71945373
71,514,8880,10813485
71,514,8880,10812850
71,514,8890,71103263
71,514,8890,71151036
71,514,8890,71126363
71,514,8890,71954438
71,514,8890,71594367
71,514,9207,10529193
71,514,9213,10087007
71,514,9213,10683921
71,514,9903,71168207
71,515,199,71122888
71,515,199,71116384
71,515,199,10835569
71,515,199,10814797
71,515,199,10442176
71,515,199,71123809
71,515,201,10724551
71,515,201,10189397
71,515,201,71106441
71,515,201,10482459
71,515,201,10362767
71,515,201,10816750
71,515,201,10820941
71,515,201,71106541
71,515,302,71148219
71,515,302,10273263
71,515,302,10278134
71,515,302,10249748
71,515,302,71096822
71,515,305,10619607
71,515,305,10659012
71,515,305,10586822
71,515,305,10392904
71,515,402,10707222
71,515,402,10126669
71,515,402,10322292
71,515,402,10642546
71,515,402,10553029
71,515,403,10267246
71,515,403,10640924
71,515,403,10688392
71,515,403,10751263
71,515,403,10796151
71,515,404,71905607
71,515,404,71984617
71,515,408,10528219
71,515,408,10057093
71,515,408,71123430
71,515,408,10644412
71,515,415,10307517
71,515,415,10659828
71,515,417,10819448
71,515,442,10819917
71,515,493,10747687
71,515,493,71958165
71,515,493,10297851
71,515,502,71260989
71,515,502,10804587
71,515,502,10323017
71,515,502,71098567
71,515,502,71106563
71,515,503,10534092
71,515,503,10400808
71,515,503,10826980
71,515,503,10641945
71,515,503,10243703
71,515,503,71115453
71,515,503,71121805
71,515,503,10484301
71,515,602,10827494
71,515,602,10641082
71,515,602,10751261
71,515,602,71106366
71,515,602,71100123
71,515,732,71772980
71,515,732,10820234
71,515,732,10377528
71,515,732,10480142
71,515,732,71118578
71,515,790,71122478
71,515,790,71106733
71,515,790,10681547
71,515,790,10827497
71,515,790,10758740
71,515,790,10352725
71,515,792,71106474
71,515,792,10642163
71,515,792,10690216
71,515,792,71838247
71,515,792,71106533
71,515,810,10812462
71,515,810,10621858
71,515,810,71115440
71,515,810,71582139
71,515,1001,10837175
71,515,1001,71112111
71,515,1001,71120978
71,515,1001,10309388
71,515,1001,10443132
71,515,1599,10638574
71,515,1599,10834335
71,515,1599,10643619
71,515,1699,71123021
71,515,1699,10482873
71,515,1699,71117312
71,515,1699,10638337
71,515,1699,71203459
71,515,1699,71122638
71,515,1799,10584674
71,515,1799,71786199
71,515,1799,71757837
71,515,1799,71167681
71,515,1799,10493345
71,515,1799,10685000
71,515,1799,71106439
71,515,2170,10400539
71,515,4002,71165410
71,515,4002,10522547
71,515,4002,71109674
71,515,4002,71151143
71,515,4002,71156490
71,515,6601,10099623
71,515,6601,10814675
71,515,6601,10559002
71,515,6601,10377536
71,515,6601,10798706
71,515,6601,10804960
71,515,6601,10814070
71,515,8802,10156044
71,515,8825,10295636
71,515,8825,10332625
71,515,8825,10646840
71,515,8840,10823436
71,515,8840,71120861
71,515,8840,10342070
71,515,8840,71096869
71,515,8840,10815232
71,515,8840,10217428
71,515,8840,10669024
71,515,8840,10751267
71,515,8840,10679404
71,515,8880,10396122
71,515,8890,71093742
71,515,8890,71106437
71,515,9207,10813498
71,515,9213,71899210
71,515,9213,71742730
71,515,9213,71103026
71,515,9213,10469774
71,516,193,10837046
71,516,193,10824935
71,516,193,10824918
71,516,193,10488899
71,516,193,10733565
71,516,193,71102098
71,516,193,10094153
71,516,193,71581860
71,516,193,71782811
71,516,193,71106461
71,516,305,10034024
71,516,305,10680324
71,516,305,71594909
71,516,305,10556963
71,516,305,10232682
71,516,305,10816541
71,516,305,10652914
71,516,352,10685220
71,516,352,10348811
71,516,352,10404770
71,516,352,10202139
71,516,352,10819105
71,516,390,71616670
71,516,390,71106557
71,516,390,10518069
71,516,390,10648455
71,516,390,10758974
71,516,402,10642493
71,516,402,71192306
71,516,402,71970899
71,516,402,10822123
71,516,402,10127895
71,516,402,71123121
71,516,403,71803906
71,516,403,10401209
71,516,403,10545582
71,516,403,71096129
71,516,403,10829850
71,516,403,71166311
71,516,404,71227732
71,516,404,71210539
71,516,404,10313509
71,516,407,10823572
71,516,407,10818914
71,516,407,71101166
71,516,407,71035569
71,516,408,71100505
71,516,408,71106067
71,516,408,10476149
71,516,408,71102000
71,516,408,10660274
71,516,414,10586954
71,516,414,71196726
71,516,415,10470282
71,516,415,10274896
71,516,423,71938322
71,516,423,10822555
71,516,423,10814858
71,516,429,10332154
71,516,429,10300801
71,516,442,10816648
71,516,442,10823552
71,516,442,10818622
71,516,442,10809503
71,516,465,71125744
71,516,465,10812800
71,516,465,10812797
71,516,465,71742988
71,516,502,10162262
71,516,502,10494458
71,516,502,10467884
71,516,502,10383007
71,516,502,10512529
71,516,502,10519805
71,516,502,10637865
71,516,502,71097402
71,516,502,10381325
71,516,502,10130573
71,516,502,10750897
71,516,502,10248915
71,516,699,10094120
71,516,699,10230041
71,516,699,10625251
71,516,699,10095971
71,516,699,10817308
71,516,699,71099919
71,516,699,71878536
71,516,733,10285394
71,516,733,10456314
71,516,733,10481841
71,516,733,10610464
71,516,733,10814046
71,516,733,71884364
71,516,733,10077881
71,516,733,10038543
71,516,790,10813718
71,516,790,71148232
71,516,790,10740862
71,516,790,71155409
71,516,790,71137408
71,516,790,10477919
71,516,790,10574051
71,516,790,10444992
71,516,790,10667075
71,516,790,10362526
71,516,790,10794282
71,516,790,10642802
71,516,790,10629650
71,516,792,10252679
71,516,792,71095769
71,516,792,10809504
71,516,792,10808339
71,516,792,10813701
71,516,792,10832201
71,516,792,10832257
71,516,1412,71101760
71,516,1412,71156741
71,516,1412,10544764
71,516,1599,10513964
71,516,1599,10692947
71,516,1599,10321504
71,516,1599,10626922
71,516,1599,10078322
71,516,1699,10827535
71,516,1699,10599589
71,516,1699,10197343
71,516,1699,10513709
71,516,1699,10823091
71,516,1699,10183143
71,516,1799,10675025
71,516,1799,71167656
71,516,1799,10095882
71,516,1799,10648448
71,516,1799,10828449
71,516,2180,10718735
71,516,4002,10460155
71,516,4002,71096167
71,516,4002,71194234
71,516,6601,10743461
71,516,6601,10747638
71,516,6601,10744167
71,516,6601,10386501
71,516,6601,10176781
71,516,6601,10714476
71,516,6601,71156743
71,516,6601,71099457
71,516,8801,71196179
71,516,8802,10413447
71,516,8825,10321508
71,516,8825,10497035
71,516,8840,10335262
71,516,8840,10737327
71,516,8840,71803778
71,516,8840,71106834
71,516,8840,71189354
71,516,8840,10723571
71,516,8840,71782743
71,516,8880,10497488
71,516,8890,10096016
71,516,8890,10382928
71,516,9207,10771070
71,516,9213,71206774
71,516,9213,10320419
71,516,9213,71098177
71,516,9213,71791536
71,516,9213,10484807
71,517,199,10152789
71,517,199,10698922
71,517,199,10658006
71,517,199,10717452
71,517,199,10777215
71,517,199,10728530
71,517,199,71121172
71,517,199,10155430
71,517,199,10355564
71,517,199,71118902
71,517,199,71743486
71,517,199,71156777
71,517,199,10623868
71,517,299,10012991
71,517,299,10744523
71,517,299,10807547
71,517,299,10716163
71,517,299,10642027
71,517,299,10439316
71,517,305,10828386
71,517,305,71615014
71,517,305,71121915
71,517,305,10807344
71,517,305,10589199
71,517,305,71916639
71,517,402,10835973
71,517,402,10230861
71,517,402,10695293
71,517,402,71112445
71,517,402,71878391
71,517,403,10829637
71,517,403,10381693
71,517,403,10400951
71,517,403,71583929
71,517,404,10728214
71,517,407,71601780
71,517,407,71601929
71,517,407,71123131
71,517,407,71122567
71,517,408,71357640
71,517,408,71615269
71,517,408,71122988
71,517,408,71865080
71,517,414,71923422
71,517,414,10810823
71,517,415,71962709
71,517,415,71614711
71,517,415,71112598
71,517,415,71921966
71,517,442,10825930
71,517,442,10823764
71,517,442,10039698
71,517,465,10813745
71,517,502,10816764
71,517,502,10597375
71,517,502,10779515
71,517,502,71122310
71,517,502,71122535
71,517,502,71148293
71,517,502,10053974
71,517,502,10318288
71,517,733,71115387
71,517,733,71995639
71,517,733,10574473
71,517,733,71739243
71,517,733,10179256
71,517,799,10742387
71,517,799,71950210
71,517,799,10245184
71,517,799,71120831
71,517,799,71154961
71,517,810,71110190
71,517,810,10696627
71,517,810,10809922
71,517,810,10312599
71,517,810,10347837
71,517,810,10544617
71,517,810,10597524
71,517,1401,10262089
71,517,1401,71580405
71,517,1401,71157486
71,517,1599,71599946
71,517,1599,71150828
71,517,1599,10680891
71,517,1599,10588816
71,517,1599,10422006
71,517,1599,10519720
71,517,1599,10623867
71,517,1699,10571902
71,517,1699,10831662
71,517,1699,10460903
71,517,1699,10136297
71,517,1699,10155152
71,517,1699,71122366
71,517,1699,10650718
71,517,2180,10342104
71,517,4002,71122727
71,517,4002,71123127
71,517,4002,10338385
71,517,4002,10550591
71,517,4002,10530773
71,517,4002,10203149
71,517,4002,10349483
71,517,6601,10559159
71,517,6601,71809600
71,517,6601,10769628
71,517,6601,10281735
71,517,6601,10608365
71,517,6601,71095644
71,517,6601,10733647
71,517,6601,10733747
71,517,8801,71614997
71,517,8802,10211785
71,517,8825,71123726
71,517,8825,71101425
71,517,8840,10507769
71,517,8840,71099037
71,517,8840,71150563
71,517,8840,71600597
71,517,8840,71157321
71,517,8880,10324491
71,517,8880,10681560
71,517,8890,71116811
71,517,8890,10507931
71,517,9213,10330036
71,517,9213,71122383
71,517,9213,10172630
71,517,9213,10561252
71,518,192,10824894
71,518,192,10644614
71,518,192,10826322
71,518,192,10831704
71,518,192,71095237
71,518,192,71096955
71,518,192,71230470
71,518,299,71116578
71,518,299,71133997
71,518,299,71113371
71,518,299,10835192
71,518,299,71106306
71,518,299,10809572
71,518,299,10771206
71,518,301,71811025
71,518,301,10503500
71,518,301,71069012
71,518,301,10760156
71,518,301,10824732
71,518,301,71200615
71,518,301,10314432
71,518,402,10181141
71,518,402,71154421
71,518,402,10636595
71,518,403,10830835
71,518,403,71095777
71,518,406,71101835
71,518,406,10404733
71,518,410,10818535
71,518,410,71137242
71,518,410,10120038
71,518,410,10183204
71,518,415,71106285
71,518,415,10444493
71,518,415,10833262
71,518,422,10546097
71,518,422,10681150
71,518,422,71098073
71,518,502,10725362
71,518,502,10649616
71,518,502,10677579
71,518,502,10807498
71,518,502,10417386
71,518,502,10835081
71,518,733,71043045
71,518,733,71217910
71,518,733,71832224
71,518,733,10493305
71,518,733,71083492
71,518,733,10492778
71,518,733,10193712
71,518,799,10810497
71,518,799,71906069
71,518,799,71106476
71,518,799,10468786
71,518,799,71098098
71,518,799,71151209
71,518,799,10811850
71,518,799,10817057
71,518,1790,10814549
71,518,1790,10807006
71,518,1790,71104320
71,518,1790,71106443
71,518,1799,71218882
71,518,1799,71230052
71,518,1799,10834400
71,518,1799,71104872
71,518,4002,71096871
71,518,4002,10327493
71,518,4002,71112712
71,518,4002,10822712
71,518,8801,71974575
71,518,8825,10690876
71,518,8840,10502847
71,518,8890,71975983
71,518,9101,10711552
71,518,9210,10201259
71,518,9213,10705218
71,518,9213,10055652
71,518,9213,10197094
71,518,9299,71105782
71,518,9299,71583643
71,520,193,10015569
71,520,193,71112513
71,520,193,10642052
71,520,193,71122523
71,520,299,10506401
71,520,299,10681854
71,520,299,10244795
71,520,299,10825517
71,520,299,71115201
71,520,301,71039244
71,520,301,10813662
71,520,301,71165362
71,520,301,10797936
71,520,404,10075874
71,520,406,71770737
71,520,406,71122231
71,520,406,10244581
71,520,406,71122898
71,520,406,71146748
71,520,406,71582844
71,520,414,10488194
71,520,414,10782443
71,520,414,71123947
71,520,442,10034308
71,520,442,71123354
71,520,442,10820144
71,520,465,10808179
71,520,498,71137649
71,520,498,10680927
71,520,498,10184965
71,520,498,10826313
71,520,502,10722196
71,520,502,10650702
71,520,502,10701144
71,520,502,10706604
71,520,502,10790801
71,520,502,10591642
71,520,502,10722292
71,520,502,10719007
71,520,502,10826245
71,520,502,10788814
71,520,602,71123207
71,520,602,10089783
71,520,602,10618247
71,520,602,10086297
71,520,602,10622909
71,520,602,10119399
71,520,602,10822119
71,520,602,10830189
71,520,790,10701015
71,520,790,10372180
71,520,790,10486192
71,520,790,71148863
71,520,790,10655007
71,520,790,10111048
71,520,790,10236902
71,520,790,10177464
71,520,790,10650736
71,520,1412,10821014
71,520,1412,10473325
71,520,1501,10813618
71,520,1501,10149823
71,520,1501,10821435
71,520,1699,10586376
71,520,1699,10637301
71,520,1699,71761419
71,520,1790,71191275
71,520,1790,71124439
71,520,1790,10714562
71,520,1790,10587177
71,520,1790,10321522
71,520,2180,71152750
71,520,4002,10637299
71,520,4002,71166548
71,520,4002,71913481
71,520,4002,10483249
71,520,6601,10821418
71,520,6601,10530930
71,520,8801,10179339
71,520,8825,10352735
71,520,8825,10676423
71,520,8840,71958279
71,520,8840,71585589
71,520,8840,10517557
71,520,8840,10717928
71,520,8840,10501334
71,520,8840,71120497
71,520,8840,71119009
71,520,8840,10203671
71,520,8880,10813605
71,520,8880,10824800
71,520,8890,10713449
71,520,8890,71098897
71,520,9101,10826306
71,520,9213,10079070
71,520,9213,10537889
71,520,9220,10793256
71,520,9220,10816769
71,521,1201,10249607
71,521,1499,10489638
71,521,1499,10194226
71,521,1499,71099119
71,521,1499,71137582
71,521,1499,71104012
71,521,1499,71614654
71,521,1499,71107871
71,521,1499,71990549
71,521,1499,71102406
71,521,1499,71100843
71,521,1499,71166827
71,521,1499,10615725
71,521,8840,71138340
71,521,8840,10160953
71,523,139,10830067
71,523,139,71099314
71,523,139,10474333
71,523,139,71095414
71,523,139,10556914
71,523,139,10539919
71,523,139,10235331
71,523,139,10686411
71,523,139,10697875
71,523,139,10691214
71,523,139,71914893
71,523,139,10464365
71,523,139,10634764
71,523,139,10820224
71,523,139,10097609
71,523,139,71770858
71,523,139,10631319
71,523,139,10146274
71,523,169,10123571
71,523,169,71000641
71,523,169,10736481
71,523,169,10633087
71,523,169,10397344
71,523,193,10512306
71,523,193,10099933
71,523,193,10540960
71,523,193,10823482
71,523,193,10360587
71,523,193,10571668
71,523,193,10633502
71,523,193,71148908
71,523,193,71151730
71,523,193,71859026
71,523,193,71572547
71,523,201,10248520
71,523,201,10201015
71,523,201,71806764
71,523,201,10521195
71,523,201,10789510
71,523,305,10016392
71,523,305,10780420
71,523,305,71106424
71,523,305,10119547
71,523,305,71595695
71,523,305,71962832
71,523,305,10249894
71,523,305,71955261
71,523,305,10335732
71,523,305,10762806
71,523,305,71096205
71,523,305,71121319
71,523,305,71098901
71,523,305,71109999
71,523,382,71097675
71,523,382,10732169
71,523,382,10731896
71,523,382,10495715
71,523,382,10218678
71,523,382,71096241
71,523,382,10221103
71,523,390,71093759
71,523,390,71106401
71,523,390,71823657
71,523,390,71096971
71,523,390,71828769
71,523,390,71106416
71,523,402,71106227
71,523,402,71106917
71,523,402,10809427
71,523,402,10816507
71,523,402,10170692
71,523,402,10219355
71,523,402,71105506
71,523,402,71222151
71,523,403,10307365
71,523,403,71095383
71,523,403,71106221
71,523,403,71106241
71,523,403,10662451
71,523,403,10624398
71,523,403,71106204
71,523,404,10547127
71,523,404,71098886
71,523,404,71092496
71,523,404,10283317
71,523,404,10805087
71,523,405,10768550
71,523,405,71101788
71,523,406,71895970
71,523,406,71099016
71,523,406,71188500
71,523,406,10228869
71,523,410,71100755
71,523,410,71915043
71,523,410,71791831
71,523,410,10620309
71,523,410,10804937
71,523,410,10819656
71,523,410,10323825
71,523,415,71616270
71,523,415,10049877
71,523,415,10537088
71,523,415,10376835
71,523,415,10802762
71,523,415,10817613
71,523,417,71168373
71,523,417,71594396
71,523,417,71122496
71,523,417,10817303
71,523,418,10708416
71,523,418,71106226
71,523,418,10816842
71,523,418,71106611
71,523,418,10831919
71,523,422,10687176
71,523,422,10814826
71,523,423,71148175
71,523,423,10495485
71,523,423,10326914
71,523,423,10664128
71,523,429,10628692
71,523,429,10353363
71,523,442,10697018
71,523,442,10319582
71,523,442,10738418
71,523,442,10689754
71,523,442,10675624
71,523,442,10138380
71,523,442,10481991
71,523,442,10741097
71,523,442,10315183
71,523,442,71944859
71,523,442,10659575
71,523,445,10171121
71,523,445,71148896
71,523,446,71109979
71,523,446,10706153
71,523,446,10689756
71,523,446,10803433
71,523,458,10823048
71,523,458,10422882
71,523,458,71591923
71,523,458,10626963
71,523,458,10224902
71,523,465,10817008
71,523,465,10461508
71,523,465,71092506
71,523,465,10213498
71,523,465,10801998
71,523,465,10811456
71,523,465,10686807
71,523,465,10695594
71,523,465,71095282
71,523,465,71106118
71,523,465,10267229
71,523,465,71097621
71,523,493,71826224
71,523,493,71105110
71,523,493,71198288
71,523,493,10233086
71,523,502,10254585
71,523,502,71080686
71,523,502,10835197
71,523,502,71102518
71,523,502,10815278
71,523,502,10775283
71,523,502,10789016
71,523,502,10750517
71,523,502,10791081
71,523,502,10785000
